timestamp (python), timestamp (Teensy), Angular pos (deg), AGC, Status, Angular Vel (deg),,,
49.5000546,7308,295.9277344,94,103,26.3671875,-13.62304688,7.307443857,
49.51105189,7318,296.1914063,94,103,23.970171,-13.359375,7.318441153,
49.52105331,7329,296.3671875,94,103,17.578125,-13.18359375,7.328442574,
49.53205276,7339,296.6308594,94,103,23.970171,-12.91992188,7.339442015,
49.54205227,7350,296.8945313,94,103,26.3671875,-12.65625,7.349441528,
49.55305362,7360,297.1582031,94,103,23.970171,-12.39257813,7.360442877,
49.56305194,7371,297.421875,94,103,26.3671875,-12.12890625,7.370441198,
49.57305169,7381,297.6855469,94,103,26.3671875,-11.86523438,7.38044095,
49.5840528,7391,297.9492188,94,103,23.970171,-11.6015625,7.39144206,
49.59480476,7402,298.3007813,94,103,35.15625,-11.25,7.402194023,
49.60532641,7412,298.5644531,94,103,23.970171,-10.98632813,7.412715673,
49.61532497,7423,298.9160156,94,103,35.15625,-10.63476563,7.422714233,
49.62532711,7433,299.2675781,94,103,31.960228,-10.28320313,7.43271637,
49.63632822,7444,299.6191406,94,103,35.15625,-9.931640625,7.44371748,
49.64632821,7454,299.9707031,94,103,35.15625,-9.580078125,7.45371747,
49.65732884,7464,300.3222656,94,103,31.960228,-9.228515625,7.464718103,
49.66732645,7475,300.6738281,94,103,35.15625,-8.876953125,7.47471571,
49.67832708,7485,301.0253906,94,103,31.960228,-8.525390625,7.485716343,
49.68844008,7496,301.3769531,94,103,35.15625,-8.173828125,7.495829344,
49.69881892,7506,301.7285156,94,103,35.15625,-7.822265625,7.506208181,
49.70931792,7517,302.0800781,94,103,31.960228,-7.470703125,7.516707182,
49.71929073,7527,302.5195313,94,103,43.9453125,-7.03125,7.526679993,
49.73028874,7537,302.8710938,94,103,31.960228,-6.6796875,7.537678003,
49.74028945,7548,303.1347656,94,103,26.3671875,-6.416015625,7.547678709,
49.75130987,7558,303.5742188,94,103,39.9502831,-5.9765625,7.558699131,
49.76160407,7569,303.9257813,94,103,35.15625,-5.625,7.56899333,
49.77192211,7579,304.1894531,94,103,26.3671875,-5.361328125,7.579311371,
49.78249598,7589,304.5410156,94,103,31.960228,-5.009765625,7.589885235,
49.7924819,7600,304.8925781,94,103,35.15625,-4.658203125,7.599871159,
49.80348039,7610,305.15625,94,103,23.970171,-4.39453125,7.610869646,
49.81348109,7621,305.5078125,94,103,35.15625,-4.04296875,7.620870352,
49.82348228,7631,305.859375,94,103,31.960228,-3.69140625,7.630871534,
49.83448052,7642,306.1230469,94,103,26.3671875,-3.427734375,7.641869783,
49.84448123,7652,306.4746094,94,103,35.15625,-3.076171875,7.651870489,
49.85551381,7662,306.7382813,94,103,23.970171,-2.8125,7.66290307,
49.86576438,7673,307.0019531,94,103,26.3671875,-2.548828125,7.673153639,
49.87542963,7683,307.265625,94,103,23.970171,-2.28515625,7.68281889,
49.88656044,7694,307.5292969,94,103,26.3671875,-2.021484375,7.693949699,
49.89726639,7704,307.7929688,94,103,23.970171,-1.7578125,7.704655647,
49.90749979,7715,307.96875,94,103,17.578125,-1.58203125,7.71488905,
49.91750097,7725,308.3203125,94,103,35.15625,-1.23046875,7.724890232,
49.92850137,7735,308.5839844,94,103,23.970171,-0.966796875,7.735890627,
49.93850255,7746,308.8476563,94,103,26.3671875,-0.703125,7.745891809,
49.94850039,7756,309.1113281,94,103,23.970171,-0.439453125,7.755889654,
49.95950317,7767,309.2871094,94,103,17.578125,-0.263671875,7.766892433,
49.96950388,7777,309.5507813,94,103,23.970171,0,7.776893139,
49.98050094,7788,309.8144531,94,103,26.3671875,0.263671875,7.787890196,
49.99050236,7798,310.078125,94,103,26.3671875,0.52734375,7.797891617,
50.00049973,7808,310.3417969,94,103,23.970171,0.791015625,7.807888985,
50.01150179,7819,310.5175781,94,103,17.578125,0.966796875,7.818891048,
50.02150035,7829,310.6933594,94,103,15.980114,1.142578125,7.828889608,
50.03250265,7840,310.9570313,94,103,26.3671875,1.40625,7.839891911,
50.04250169,7850,311.1328125,94,103,15.980114,1.58203125,7.849890947,
50.05350161,7861,311.3964844,94,103,26.3671875,1.845703125,7.860890865,
50.06350231,7871,311.5722656,94,103,17.578125,2.021484375,7.870891571,
50.07350206,7881,311.8359375,94,103,23.970171,2.28515625,7.880891323,
50.08450007,7892,312.0117188,92,103,17.578125,2.4609375,7.891889334,
50.09512854,7902,312.2753906,92,103,23.970171,2.724609375,7.902517796,
50.1051259,7913,312.4511719,92,103,17.578125,2.900390625,7.912515163,
50.1151278,7923,312.6269531,92,103,15.980114,3.076171875,7.922517061,
50.12612677,7934,312.8027344,92,103,17.578125,3.251953125,7.933516026,
50.13612819,7944,312.9785156,92,103,17.578125,3.427734375,7.943517447,
50.14712644,7954,313.1542969,92,103,15.980114,3.603515625,7.954515696,
50.15764689,7965,313.3300781,92,103,17.578125,3.779296875,7.965036154,
50.16764665,7975,313.5058594,92,103,15.980114,3.955078125,7.975035906,
50.17864609,7986,313.6816406,92,103,17.578125,4.130859375,7.986035347,
50.18864584,7996,313.7695313,92,103,7.990057,4.21875,7.996035099,
50.19864726,8007,313.9453125,92,103,17.578125,4.39453125,8.00603652,
50.20964575,8017,314.1210938,92,103,17.578125,4.5703125,8.017035007,
50.21964812,8027,314.2089844,92,103,7.990057,4.658203125,8.027037382,
50.23064733,8038,314.3847656,92,103,17.578125,4.833984375,8.038036585,
50.24064422,8048,314.4726563,92,103,7.990057,4.921875,8.048033476,
50.25064921,8059,314.6484375,92,103,17.578125,5.09765625,8.058038473,
50.26186824,8069,314.7363281,92,103,8.7890625,5.185546875,8.069257498,
50.27204561,8080,314.9121094,92,103,15.980114,5.361328125,8.079434872,
50.2820456,8090,315,92,103,8.7890625,5.44921875,8.089434862,
50.29304242,8100,315.0878906,92,103,7.990057,5.537109375,8.100431681,
50.30304241,8111,315.1757813,92,103,8.7890625,5.625,8.110431671,
50.31404257,8121,315.2636719,92,103,7.990057,5.712890625,8.121431828,
50.3240447,8132,315.2636719,92,103,0,5.712890625,8.131433964,
50.33504462,8142,315.3515625,92,103,8.7890625,5.80078125,8.142433882,
50.34504414,8152,315.3515625,92,103,0,5.80078125,8.152433395,
50.3550427,8163,315.3515625,92,103,0,5.80078125,8.162431955,
50.36604071,8173,315.4394531,92,103,7.990057,5.888671875,8.173429966,
50.37604332,8184,315.4394531,92,103,0,5.888671875,8.183432579,
50.38704276,8194,315.4394531,92,103,0,5.888671875,8.19443202,
50.39704442,8205,315.4394531,92,103,0,5.888671875,8.20443368,
50.40804243,8215,315.4394531,92,103,0,5.888671875,8.21543169,
50.41804242,8225,315.4394531,92,103,0,5.888671875,8.225431681,
50.42866564,8236,315.4394531,92,103,0,5.888671875,8.236054897,
50.43866754,8246,315.3515625,92,103,-7.990057,5.80078125,8.246056795,
50.44966459,8257,315.3515625,92,103,0,5.80078125,8.257053852,
50.45966697,8267,315.3515625,92,103,0,5.80078125,8.267056227,
50.47066641,8278,315.3515625,92,103,0,5.80078125,8.278055668,
50.4806664,8288,315.3515625,92,103,0,5.80078125,8.288055658,
50.49066758,8298,315.4394531,92,103,7.990057,5.888671875,8.298056841,
50.50176001,8309,315.3515625,92,103,-8.7890625,5.80078125,8.309149265,
50.5116694,8319,315.4394531,92,103,7.990057,5.888671875,8.319058657,
50.52266574,8330,315.3515625,92,103,-8.7890625,5.80078125,8.330054998,
50.53266692,8340,315.3515625,92,103,0,5.80078125,8.340056181,
50.54266715,8351,315.3515625,92,103,0,5.80078125,8.35005641,
50.55366635,8361,315.3515625,92,103,0,5.80078125,8.361055613,
50.56366754,8371,315.3515625,92,103,0,5.80078125,8.371056795,
50.57466602,8382,315.3515625,92,103,0,5.80078125,8.382055283,
50.58466506,8392,315.3515625,92,103,0,5.80078125,8.392054319,
50.59566784,8403,315.3515625,92,103,0,5.80078125,8.403057098,
50.60566735,8413,315.3515625,92,103,0,5.80078125,8.413056612,
50.61566615,8424,315.3515625,92,103,0,5.80078125,8.42305541,
50.62666655,8434,315.3515625,92,103,0,5.80078125,8.434055805,
50.63766766,8444,315.3515625,92,103,0,5.80078125,8.445056915,
50.64766812,8455,315.3515625,92,103,0,5.80078125,8.455057383,
50.65766573,8465,315.3515625,92,103,0,5.80078125,8.465054989,
50.66866612,8476,315.2636719,92,103,-8.7890625,5.712890625,8.476055384,
50.6786716,8486,315.2636719,92,103,0,5.712890625,8.486060858,
50.68866801,8497,315.2636719,92,103,0,5.712890625,8.496057272,
50.6996665,8507,315.2636719,92,103,0,5.712890625,8.507055759,
50.70966816,8517,315.2636719,92,103,0,5.712890625,8.517057419,
50.72066736,8528,315.2636719,92,103,0,5.712890625,8.528056622,
50.73066831,8538,315.2636719,92,103,0,5.712890625,8.538057566,
50.74166584,8549,315.2636719,92,103,0,5.712890625,8.549055099,
50.75166845,8559,315.2636719,92,103,0,5.712890625,8.559057713,
50.76166558,8569,315.2636719,92,103,0,5.712890625,8.569054842,
50.77266598,8580,315.2636719,92,103,0,5.712890625,8.580055237,
50.78309536,8590,315.2636719,92,103,0,5.712890625,8.590484619,
50.7930975,8601,315.2636719,92,103,0,5.712890625,8.600486755,
50.80409956,8611,315.1757813,92,103,-7.990057,5.625,8.611488819,
50.81409645,8622,315.1757813,92,103,0,5.625,8.62148571,
50.82409883,8632,315.2636719,92,103,8.7890625,5.712890625,8.631488085,
50.83509684,8642,315.1757813,92,103,-7.990057,5.625,8.642486095,
50.84509706,8653,315.1757813,92,103,0,5.625,8.652486324,
50.85609651,8663,315.1757813,92,103,0,5.625,8.663485765,
50.86609626,8674,315.2636719,92,103,8.7890625,5.712890625,8.673485518,
50.87709498,8684,315.2636719,92,103,0,5.712890625,8.684484243,
50.88709807,8695,315.2636719,92,103,0,5.712890625,8.694487333,
50.89709854,8705,315.2636719,92,103,0,5.712890625,8.704487801,
50.90809751,8715,315.2636719,92,103,0,5.712890625,8.715486765,
50.91809869,8726,315.2636719,92,103,0,5.712890625,8.725487947,
50.92909765,8736,315.2636719,92,103,0,5.712890625,8.736486912,
50.93909883,8747,315.2636719,92,103,0,5.712890625,8.746488094,
50.95009732,8757,315.2636719,92,103,0,5.712890625,8.757486582,
50.96009874,8768,315.2636719,92,103,0,5.712890625,8.767488003,
50.97109747,8778,315.2636719,92,103,0,5.712890625,8.778486729,
50.98109698,8788,315.2636719,92,103,0,5.712890625,8.788486242,
50.99109888,8799,315.1757813,92,103,-8.7890625,5.625,8.79848814,
51.00209689,8809,315.1757813,92,103,0,5.625,8.809486151,
51.01210046,8820,315.1757813,92,103,0,5.625,8.819489717,
51.02309704,8830,315.1757813,92,103,0,5.625,8.830486298,
51.03309655,8841,315.0878906,92,103,-8.7890625,5.537109375,8.840485811,
51.04309893,8851,315.0878906,92,103,0,5.537109375,8.850488186,
51.05409884,8861,315.0878906,92,103,0,5.537109375,8.861488104,
51.06409645,8872,315.0878906,92,103,0,5.537109375,8.87148571,
51.07509518,8882,315.0878906,92,103,0,5.537109375,8.882484436,
51.08509707,8893,315.0878906,92,103,0,5.537109375,8.892486334,
51.09609985,8903,315.0878906,92,103,0,5.537109375,8.903489113,
51.10609722,8914,315.0878906,92,103,0,5.537109375,8.913486481,
51.11609912,8924,315.0878906,92,103,0,5.537109375,8.923488379,
51.12709761,8934,315.0878906,92,103,0,5.537109375,8.934486866,
51.13709688,8945,315.0878906,92,103,0,5.537109375,8.944486141,
51.1480968,8955,315.0878906,92,103,0,5.537109375,8.955486059,
51.1580987,8966,315.1757813,92,103,8.7890625,5.625,8.965487957,
51.16909933,8976,315.1757813,92,103,0,5.625,8.97648859,
51.17909861,8987,315.1757813,92,103,0,5.625,8.986487865,
51.18909621,8997,315.1757813,92,103,0,5.625,8.996485472,
51.20009708,9007,315.2636719,92,103,7.990057,5.712890625,9.007486343,
51.21009707,9018,315.2636719,92,103,0,5.712890625,9.017486334,
51.22109747,9028,315.2636719,92,103,0,5.712890625,9.028486729,
51.23109818,9039,315.2636719,92,103,0,5.712890625,9.038487434,
51.24209833,9049,315.2636719,92,103,0,5.712890625,9.049487591,
51.25209689,9059,315.2636719,92,103,0,5.712890625,9.059486151,
51.26209688,9070,315.2636719,92,103,0,5.712890625,9.069486141,
51.27309728,9080,315.2636719,92,103,0,5.712890625,9.080486536,
51.28309917,9091,315.2636719,92,103,0,5.712890625,9.090488434,
51.29353428,9101,315.2636719,92,103,0,5.712890625,9.100923538,
51.30453491,9112,315.2636719,92,103,0,5.712890625,9.111924171,
51.31453443,9122,315.2636719,92,103,0,5.712890625,9.121923685,
51.32453346,9132,315.2636719,92,103,0,5.712890625,9.131922722,
51.33553672,9143,315.2636719,92,103,0,5.712890625,9.142925978,
51.34653544,9153,315.2636719,92,103,0,5.712890625,9.153924704,
51.35653567,9164,315.2636719,92,103,0,5.712890625,9.163924932,
51.36653352,9174,315.2636719,92,103,0,5.712890625,9.173922777,
51.37753415,9185,315.2636719,92,103,0,5.712890625,9.18492341,
51.38753605,9195,315.2636719,92,103,0,5.712890625,9.194925308,
51.39753461,9205,315.2636719,92,103,0,5.712890625,9.204923868,
51.4085331,9216,315.2636719,92,103,0,5.712890625,9.215922356,
51.41853428,9226,315.1757813,92,103,-7.990057,5.625,9.225923538,
51.42953587,9237,315.1757813,92,103,0,5.625,9.236925125,
51.43953562,9247,315.1757813,92,103,0,5.625,9.246924877,
51.45053458,9258,315.0878906,92,103,-8.7890625,5.537109375,9.257923841,
51.46053481,9268,315,92,103,-8.7890625,5.44921875,9.26792407,
51.47153568,9278,315,92,103,0,5.44921875,9.278924942,
51.48153448,9289,315,92,103,0,5.44921875,9.28892374,
51.49153543,9299,314.9121094,92,103,-7.990057,5.361328125,9.298924685,
51.50253558,9310,314.8242188,92,103,-8.7890625,5.2734375,9.309924841,
51.51253819,9320,314.8242188,92,103,0,5.2734375,9.319927454,
51.52253366,9331,314.7363281,92,103,-8.7890625,5.185546875,9.329922915,
51.53353667,9341,314.6484375,92,103,-8.7890625,5.09765625,9.340925932,
51.54353333,9351,314.5605469,92,103,-7.990057,5.009765625,9.350922585,
51.55453491,9362,314.5605469,92,103,0,5.009765625,9.361924171,
51.56453443,9372,314.4726563,92,103,-7.990057,4.921875,9.371923685,
51.57553506,9383,314.3847656,92,103,-8.7890625,4.833984375,9.382924318,
51.58553529,9393,314.296875,92,103,-7.990057,4.74609375,9.392924547,
51.5955379,9404,314.2089844,92,103,-8.7890625,4.658203125,9.40292716,
51.60653496,9414,314.2089844,92,103,0,4.658203125,9.413924217,
51.61653376,9424,314.1210938,92,103,-7.990057,4.5703125,9.423923016,
51.6275351,9435,314.0332031,92,103,-8.7890625,4.482421875,9.434924364,
51.63753533,9445,313.8574219,92,103,-15.980114,4.306640625,9.444924593,
51.6485343,9456,313.7695313,92,103,-8.7890625,4.21875,9.455923557,
51.65853381,9466,313.59375,92,103,-17.578125,4.04296875,9.465923071,
51.66853571,9476,313.5058594,92,103,-7.990057,3.955078125,9.475924969,
51.67953873,9487,313.3300781,92,103,-17.578125,3.779296875,9.486927986,
51.68953419,9497,313.2421875,92,103,-7.990057,3.69140625,9.496923447,
51.70053506,9508,313.1542969,92,103,-8.7890625,3.603515625,9.507924318,
51.71053433,9518,313.0664063,92,103,-7.990057,3.515625,9.517923594,
51.72153997,9529,312.9785156,92,103,-8.7890625,3.427734375,9.528929234,
51.7315371,9539,312.890625,92,103,-8.7890625,3.33984375,9.538926363,
51.7415328,9549,312.8027344,92,103,-7.990057,3.251953125,9.548922062,
51.75253487,9560,312.7148438,92,103,-8.7890625,3.1640625,9.559924126,
51.7635386,9570,312.6269531,92,103,-7.990057,3.076171875,9.570927858,
51.77353406,9581,312.4511719,92,103,-17.578125,2.900390625,9.580923319,
51.78353715,9591,312.4511719,92,103,0,2.900390625,9.590926409,
51.79451942,9602,312.3632813,92,103,-8.7890625,2.8125,9.601908684,
51.80413556,9612,312.2753906,92,103,-8.7890625,2.724609375,9.61152482,
51.81513739,9622,312.1875,92,103,-7.990057,2.63671875,9.622526646,
51.82588601,9633,312.0996094,92,103,-8.7890625,2.548828125,9.63327527,
51.83613682,9643,311.9238281,92,103,-15.980114,2.373046875,9.643526077,
51.84613729,9654,311.8359375,92,103,-8.7890625,2.28515625,9.653526545,
51.85713625,9664,311.7480469,92,103,-7.990057,2.197265625,9.664525509,
51.86713696,9675,311.5722656,92,103,-17.578125,2.021484375,9.674526215,
51.87713766,9685,311.5722656,92,103,0,2.021484375,9.68452692,
51.88813758,9695,311.3964844,92,103,-15.980114,1.845703125,9.695526838,
51.89813638,9706,311.3085938,92,103,-8.7890625,1.7578125,9.705525637,
51.90913868,9716,311.2207031,92,103,-7.990057,1.669921875,9.716527939,
51.91913939,9727,311.0449219,92,103,-17.578125,1.494140625,9.726528645,
51.9301393,9737,310.8691406,92,103,-15.980114,1.318359375,9.737528563,
51.94013762,9748,310.78125,92,103,-8.7890625,1.23046875,9.747526884,
51.95013928,9758,310.6054688,92,103,-17.578125,1.0546875,9.757528543,
51.96121216,9768,310.4296875,92,103,-15.980114,0.87890625,9.768601418,
51.97168159,9779,310.3417969,92,103,-8.7890625,0.791015625,9.779070854,
51.98216605,9789,310.1660156,92,103,-15.980114,0.615234375,9.789555311,
51.99243045,9800,309.9902344,92,103,-17.578125,0.439453125,9.799819708,
52.00269866,9810,309.8144531,92,103,-15.980114,0.263671875,9.810087919,
52.01365829,9821,309.6386719,92,103,-17.578125,0.087890625,9.821047544,
52.02396488,9831,309.4628906,92,103,-17.578125,-0.087890625,9.831354141,
52.03409839,9841,309.1992188,92,103,-23.970171,-0.3515625,9.841487646,
52.04440212,9852,309.0234375,92,103,-17.578125,-0.52734375,9.851791382,
52.05494976,9862,308.8476563,92,103,-15.980114,-0.703125,9.86233902,
52.06552362,9873,308.5839844,92,103,-26.3671875,-0.966796875,9.872912884,
52.0757432,9883,308.4082031,92,103,-15.980114,-1.142578125,9.883132458,
52.08646965,9894,308.2324219,92,103,-17.578125,-1.318359375,9.89385891,
52.09647155,9904,307.96875,92,103,-26.3671875,-1.58203125,9.903860807,
52.10700369,9914,307.7929688,92,103,-15.980114,-1.7578125,9.914392948,
52.11685848,9925,307.6171875,92,103,-17.578125,-1.93359375,9.924247742,
52.12786007,9935,307.4414063,92,103,-15.980114,-2.109375,9.935249329,
52.1388588,9946,307.265625,92,103,-17.578125,-2.28515625,9.946248055,
52.14885712,9956,307.0898438,92,103,-15.980114,-2.4609375,9.956246376,
52.15885663,9967,306.9140625,92,103,-17.578125,-2.63671875,9.96624589,
52.16985774,9977,306.7382813,92,103,-17.578125,-2.8125,9.977247,
52.17986035,9987,306.5625,92,103,-15.980114,-2.98828125,9.987249613,
52.19085908,9998,306.3867188,92,103,-17.578125,-3.1640625,9.998248339,
52.20085859,10008,306.2109375,92,103,-15.980114,-3.33984375,10.00824785,
52.21086001,10019,306.0351563,92,103,-17.578125,-3.515625,10.01824927,
52.22186017,10029,305.859375,92,103,-17.578125,-3.69140625,10.02924943,
52.23185992,10039,305.6835938,92,103,-15.980114,-3.8671875,10.03924918,
52.24285841,10050,305.5078125,92,103,-17.578125,-4.04296875,10.05024767,
52.25285816,10060,305.3320313,92,103,-15.980114,-4.21875,10.06024742,
52.26285863,10071,305.15625,92,103,-17.578125,-4.39453125,10.07024789,
52.27385831,10081,304.9804688,92,103,-15.980114,-4.5703125,10.08124757,
52.28385854,10092,304.8046875,92,103,-17.578125,-4.74609375,10.0912478,
52.29485869,10102,304.7167969,92,103,-8.7890625,-4.833984375,10.10224795,
52.30490398,10112,304.5410156,92,103,-15.980114,-5.009765625,10.11229324,
52.31590319,10123,304.3652344,92,103,-17.578125,-5.185546875,10.12329245,
52.32590246,10133,304.1894531,92,103,-15.980114,-5.361328125,10.13329172,
52.33590508,10144,304.1015625,92,103,-8.7890625,-5.44921875,10.14329433,
52.34690404,10154,303.9257813,92,103,-15.980114,-5.625,10.1542933,
52.35690451,10165,303.8378906,92,103,-8.7890625,-5.712890625,10.16429377,
52.36790156,10175,303.6621094,92,103,-17.578125,-5.888671875,10.17529082,
52.37790179,10185,303.5742188,92,103,-7.990057,-5.9765625,10.18529105,
52.38890314,10196,303.4863281,92,103,-8.7890625,-6.064453125,10.1962924,
52.39890337,10206,303.3984375,92,103,-7.990057,-6.15234375,10.20629263,
52.40890312,10217,303.2226563,92,103,-17.578125,-6.328125,10.21629238,
52.41990113,10227,303.1347656,92,103,-7.990057,-6.416015625,10.22729039,
52.42990494,10238,303.046875,92,103,-8.7890625,-6.50390625,10.2372942,
52.44090581,10248,302.9589844,92,103,-8.7890625,-6.591796875,10.24829507,
52.45090222,10258,302.7832031,92,103,-15.980114,-6.767578125,10.25829148,
52.46090388,10269,302.6953125,92,103,-8.7890625,-6.85546875,10.26829314,
52.47190309,10279,302.5195313,92,103,-15.980114,-7.03125,10.27929235,
52.4819026,10290,302.4316406,92,103,-8.7890625,-7.119140625,10.28929186,
52.49290252,10300,302.34375,92,103,-7.990057,-7.20703125,10.30029178,
52.50290322,10311,302.2558594,92,103,-8.7890625,-7.294921875,10.31029248,
52.51390338,10321,302.0800781,92,103,-17.578125,-7.470703125,10.32129264,
52.52390194,10331,301.9921875,92,103,-7.990057,-7.55859375,10.3312912,
52.53390312,10342,301.9042969,92,103,-8.7890625,-7.646484375,10.34129238,
52.54490399,10352,301.8164063,92,103,-7.990057,-7.734375,10.35229325,
52.55490279,10363,301.7285156,92,103,-8.7890625,-7.822265625,10.36229205,
52.56590247,10373,301.640625,92,103,-7.990057,-7.91015625,10.37329173,
52.57590485,10384,301.5527344,92,103,-8.7890625,-7.998046875,10.38329411,
52.58690333,10394,301.4648438,92,103,-8.7890625,-8.0859375,10.39429259,
52.59690619,10404,301.3769531,92,103,-7.990057,-8.173828125,10.40429544,
52.60690284,10415,301.2890625,92,103,-8.7890625,-8.26171875,10.4142921,
52.6179049,10425,301.2011719,92,103,-7.990057,-8.349609375,10.42529416,
52.62867665,10436,301.1132813,92,103,-8.7890625,-8.4375,10.43606591,
52.63910389,10446,301.0253906,92,103,-7.990057,-8.525390625,10.44649315,
52.64910388,10457,300.9375,92,103,-8.7890625,-8.61328125,10.45649314,
52.65910316,10467,300.7617188,92,103,-17.578125,-8.7890625,10.46649241,
52.67010379,10477,300.6738281,92,103,-7.990057,-8.876953125,10.47749305,
52.68010592,10488,300.4980469,92,103,-17.578125,-9.052734375,10.48749518,
52.69110489,10498,300.4101563,92,103,-7.990057,-9.140625,10.49849415,
52.70110655,10509,300.3222656,92,103,-8.7890625,-9.228515625,10.50849581,
52.7111032,10519,300.234375,92,103,-7.990057,-9.31640625,10.51849246,
52.72210622,10530,300.1464844,92,103,-8.7890625,-9.404296875,10.52949548,
52.73210359,10540,300.0585938,92,103,-8.7890625,-9.4921875,10.53949285,
52.74310398,10550,299.9707031,92,103,-7.990057,-9.580078125,10.55049324,
52.75310731,10561,299.8828125,92,103,-8.7890625,-9.66796875,10.56049657,
52.76410508,10571,299.8828125,92,103,0,-9.66796875,10.57149434,
52.77410245,10582,299.7949219,92,103,-8.7890625,-9.755859375,10.58149171,
52.78510189,10592,299.7070313,92,103,-8.7890625,-9.84375,10.59249115,
52.79510427,10602,299.6191406,92,103,-7.990057,-9.931640625,10.60249352,
52.80578279,10613,299.53125,92,103,-8.7890625,-10.01953125,10.61317205,
52.81602693,10623,299.4433594,92,103,-7.990057,-10.10742188,10.62341619,
52.82603097,10634,299.3554688,92,103,-8.7890625,-10.1953125,10.63342023,
52.83702993,10644,299.3554688,92,103,0,-10.1953125,10.64441919,
52.84703064,10655,299.2675781,92,103,-8.7890625,-10.28320313,10.6544199,
52.85802627,10665,299.2675781,92,103,0,-10.28320313,10.66541553,
52.86802793,10675,299.1796875,92,103,-7.990057,-10.37109375,10.67541718,
52.87803006,10686,299.1796875,92,103,0,-10.37109375,10.68541932,
52.88932109,10696,299.0917969,92,103,-7.990057,-10.45898438,10.69671035,
52.89908171,10707,299.0917969,92,103,0,-10.45898438,10.70647097,
52.91007948,10717,299.0039063,92,103,-7.990057,-10.546875,10.71746874,
52.92008066,10728,298.9160156,92,103,-8.7890625,-10.63476563,10.72746992,
52.93008041,10738,298.828125,94,103,-8.7890625,-10.72265625,10.73746967,
52.94108295,10748,298.828125,94,103,0,-10.72265625,10.74847221,
52.95208025,10759,298.7402344,94,103,-8.7890625,-10.81054688,10.75946951,
52.96208096,10769,298.6523438,94,103,-7.990057,-10.8984375,10.76947021,
52.97208071,10780,298.6523438,94,103,0,-10.8984375,10.77946997,
52.98308063,10790,298.5644531,94,103,-7.990057,-10.98632813,10.79046988,
52.99308062,10801,298.5644531,94,103,0,-10.98632813,10.80046988,
53.00308061,10811,298.4765625,94,103,-8.7890625,-11.07421875,10.81046987,
53.01407981,10821,298.3886719,94,103,-7.990057,-11.16210938,10.82146907,
53.02407956,10832,298.3007813,94,103,-8.7890625,-11.25,10.83146882,
53.03508091,10842,298.2128906,94,103,-7.990057,-11.33789063,10.84247017,
53.0450778,10853,298.125,94,103,-8.7890625,-11.42578125,10.85246706,
53.05607891,10863,298.125,94,103,0,-11.42578125,10.86346817,
53.06607938,10874,298.0371094,94,103,-8.7890625,-11.51367188,10.87346864,
53.07608128,10884,297.9492188,94,103,-8.7890625,-11.6015625,10.88347054,
53.08708096,10894,297.9492188,94,103,0,-11.6015625,10.89447021,
53.09808016,10905,297.7734375,94,103,-17.578125,-11.77734375,10.90546942,
53.10807896,10915,297.6855469,94,103,-7.990057,-11.86523438,10.91546822,
53.11807775,10926,297.6855469,94,103,0,-11.86523438,10.92546701,
53.12907958,10936,297.5976563,94,103,-7.990057,-11.953125,10.93646884,
53.13908243,10947,297.5097656,94,103,-8.7890625,-12.04101563,10.94647169,
53.14908028,10957,297.421875,94,103,-8.7890625,-12.12890625,10.95646954,
53.16007829,10967,297.421875,94,103,0,-12.12890625,10.96746755,
53.17007971,10978,297.421875,94,103,0,-12.12890625,10.97746897,
53.18108106,10988,297.3339844,94,103,-7.990057,-12.21679688,10.98847032,
53.19107795,10999,297.3339844,94,103,0,-12.21679688,10.99846721,
53.20207834,11009,297.2460938,94,103,-7.990057,-12.3046875,11.0094676,
53.21208072,11020,297.2460938,94,103,0,-12.3046875,11.01946998,
53.22208071,11030,297.2460938,94,103,0,-12.3046875,11.02946997,
53.23307943,11040,297.1582031,94,103,-7.990057,-12.39257813,11.04046869,
53.24308109,11051,297.0703125,94,103,-8.7890625,-12.48046875,11.05047035,
53.25408006,11061,296.9824219,94,103,-7.990057,-12.56835938,11.06146932,
53.26408434,11072,296.8945313,94,103,-8.7890625,-12.65625,11.0714736,
53.27408099,11082,296.8066406,94,103,-8.7890625,-12.74414063,11.08147025,
53.285079,11093,296.8066406,94,103,0,-12.74414063,11.09246826,
53.2950778,11103,296.71875,94,103,-8.7890625,-12.83203125,11.10246706,
53.30607986,11113,296.6308594,94,103,-7.990057,-12.91992188,11.11346912,
53.31608009,11124,296.5429688,94,103,-8.7890625,-13.0078125,11.12346935,
53.32652593,11134,296.4550781,94,103,-7.990057,-13.09570313,11.13391519,
53.3375237,11145,296.3671875,94,103,-8.7890625,-13.18359375,11.14491296,
53.34752679,11155,296.3671875,94,103,0,-13.18359375,11.15491605,
53.35752368,11165,296.2792969,94,103,-7.990057,-13.27148438,11.16491294,
53.36852574,11176,296.1914063,94,103,-8.7890625,-13.359375,11.175915,
53.37852788,11186,296.1035156,94,103,-7.990057,-13.44726563,11.18591714,
53.38952541,11197,296.015625,94,103,-8.7890625,-13.53515625,11.19691467,
53.39952612,11207,296.015625,94,103,0,-13.53515625,11.20691538,
53.41052556,11218,295.9277344,94,103,-8.7890625,-13.62304688,11.21791482,
53.42052794,11228,295.9277344,94,103,0,-13.62304688,11.22791719,
53.43152714,11238,295.8398438,94,103,-7.990057,-13.7109375,11.2389164,
